,0
nse,0.02010621129547152
rmse,0.1470916724135963
R2,0.6070087331086333
biasabs,0.09851324793893115
nse_forest,0.026956414634363934
rmse_forest,0.14251031287464033
R2_forest,0.5907930801023961
biasabs_forest,0.09294087578747208
nse_shrub,-0.08675213284341954
rmse_shrub,0.14319999731679858
R2_shrub,0.5965468564035945
biasabs_shrub,0.10043135733205037
nse_grass,0.03590656419461835
rmse_grass,0.14341493634094504
R2_grass,0.6126490195880505
biasabs_grass,0.09511794003792094
nse_crop,0.09569103642394494
rmse_crop,0.15924144312200125
R2_crop,0.628045976340492
biasabs_crop,0.10556281859828119
rmse_0_5,0.08903095948413602
rmse_5_10,0.12914220179673735
rmse_10_15,0.15029855969345685
rmse_15_20,0.16064142406254345
