,0
nse,0.04529121771509215
rmse,0.144599287007406
R2,0.6172600975297985
biasabs,0.09482247567333171
nse_forest,0.004192580379753563
rmse_forest,0.14396524084850512
R2_forest,0.5900152246102668
biasabs_forest,0.09245547773290894
nse_shrub,-0.051674134666702454
rmse_shrub,0.1399909343205228
R2_shrub,0.6079676609241327
biasabs_shrub,0.09620392910431384
nse_grass,0.07638317440398845
rmse_grass,0.14012250470489318
R2_grass,0.6280491072058451
biasabs_grass,0.0903377232948442
nse_crop,0.14136548996545462
rmse_crop,0.15431846815570294
R2_crop,0.6430083973789492
biasabs_crop,0.1002927725612599
rmse_0_5,0.08767655012641538
rmse_5_10,0.1284602478347429
rmse_10_15,0.14567137204402525
rmse_15_20,0.15773669515357736
