,0
nse,0.018276321612729296
rmse,0.14620731061738115
R2,0.6208206001634466
biasabs,0.09803296334336155
nse_forest,0.033075589135729055
rmse_forest,0.14089180838141038
R2_forest,0.6042481771671322
biasabs_forest,0.09168885024698951
nse_shrub,-0.12517756996859175
rmse_shrub,0.1443319654365144
R2_shrub,0.60762050101655
biasabs_shrub,0.10127035297756887
nse_grass,0.04837712184046894
rmse_grass,0.1418751053666271
R2_grass,0.6297046916899056
biasabs_grass,0.09444584911399798
nse_crop,0.10280496632318936
rmse_crop,0.1577303632849728
R2_crop,0.6417090307801989
biasabs_crop,0.10472680103488981
rmse_0_5,0.08777754692859513
rmse_5_10,0.1289801652979531
rmse_10_15,0.14939428448038422
rmse_15_20,0.15801122812466276
