,0
nse,0.017681626453060595
rmse,0.1471072570951853
R2,0.616434293073766
biasabs,0.09967366352118578
nse_forest,-0.03465452217570597
rmse_forest,0.14762779937183093
R2_forest,0.5963361752803912
biasabs_forest,0.09962305168777798
nse_shrub,-0.09670627586346381
rmse_shrub,0.14339983200776113
R2_shrub,0.6114738680359576
biasabs_shrub,0.10269616048947963
nse_grass,0.06179741544075701
rmse_grass,0.14152518036059655
R2_grass,0.6264228709373124
biasabs_grass,0.09486584930761166
nse_crop,0.12549772571558981
rmse_crop,0.15587621664055248
R2_crop,0.6315042580414024
biasabs_crop,0.10150959259987383
rmse_0_5,0.09152579927315115
rmse_5_10,0.13267745481700122
rmse_10_15,0.14886194941066433
rmse_15_20,0.15737213909626785
