,0
nse,-0.2272718171579804
rmse,0.1660364372547516
R2,0.5950260108031244
biasabs,0.11355379360757241
nse_forest,-0.2206727701055402
rmse_forest,0.1620721822439345
R2_forest,0.5825823522240361
biasabs_forest,0.10904874232011956
nse_shrub,-0.21314897117981735
rmse_shrub,0.15319781443439215
R2_shrub,0.6145186091641012
biasabs_shrub,0.10469397976036998
nse_grass,-0.26185856873075064
rmse_grass,0.16478409560713697
R2_grass,0.5859675334399235
biasabs_grass,0.11401773487390707
nse_crop,-0.21412364557519448
rmse_crop,0.1840916567335427
R2_crop,0.5970355483844368
biasabs_crop,0.12645471747589304
rmse_0_5,0.08495295609625536
rmse_5_10,0.13998146754948723
rmse_10_15,0.1765546402629755
rmse_15_20,0.1875717790632586
