,0
nse,-0.013557518091879661
rmse,0.1490418075201869
R2,0.6140123120296761
biasabs,0.10051152641189447
nse_forest,-0.004922418554200725
rmse_forest,0.14421904572173236
R2_forest,0.5911631895964313
biasabs_forest,0.09412162525712732
nse_shrub,-0.13650805419774503
rmse_shrub,0.14523095805581235
R2_shrub,0.6042094612340089
biasabs_shrub,0.10215348193517217
nse_grass,0.017029918731537474
rmse_grass,0.14478346315044074
R2_grass,0.6250640029106264
biasabs_grass,0.09678776502987615
nse_crop,0.05981151077486757
rmse_crop,0.1619337631527621
R2_crop,0.6356125943776377
biasabs_crop,0.10898323342540223
rmse_0_5,0.09071187057152438
rmse_5_10,0.13221697518669404
rmse_10_15,0.15036982515387154
rmse_15_20,0.16218841303494308
