,0
nse,-0.021828870377245124
rmse,0.1496671126788455
R2,0.6131829669625661
biasabs,0.10099570934724716
nse_forest,-0.014753322810397762
rmse_forest,0.14504872250653045
R2_forest,0.5881592505513782
biasabs_forest,0.0945306511990641
nse_shrub,-0.15404507191355643
rmse_shrub,0.14640350805447022
R2_shrub,0.603403891425076
biasabs_shrub,0.1031980065463202
nse_grass,0.01134600804337893
rmse_grass,0.1451551487339316
R2_grass,0.6244084387771734
biasabs_grass,0.09718851130111927
nse_crop,0.058149131897221595
rmse_crop,0.1620610714204497
R2_crop,0.6367602870966369
biasabs_crop,0.10906566834248509
rmse_0_5,0.09134291566964664
rmse_5_10,0.13272124933858448
rmse_10_15,0.15117647123992195
rmse_15_20,0.16281978239073772
